line_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,cost_amount,margin_amount
LI-00009327,ORD-0003216,P-00823,1,5733.91,0.0,5733.91,3887.88,1846.03
LI-00009328,ORD-0003216,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00009329,ORD-0003217,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00009330,ORD-0003217,P-00018,1,19420.33,0.0,19420.33,15152.07,4268.26
LI-00009331,ORD-0003217,P-00038,1,4172.32,0.0,4172.32,3329.85,842.47
LI-00009332,ORD-0003218,P-00653,1,7757.15,8.0,7757.15,5343.74,2413.41
LI-00009333,ORD-0003218,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00009334,ORD-0003219,P-00470,1,2810.1,5.0,2810.1,1969.75,840.35
LI-00009335,ORD-0003219,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009336,ORD-0003219,P-00473,1,3979.55,0.0,3979.55,2636.54,1343.01
LI-00009337,ORD-0003220,P-00427,1,6275.21,0.0,6275.21,4424.55,1850.66
LI-00009338,ORD-0003220,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00009339,ORD-0003220,P-00423,2,4931.67,0.0,9863.34,6654.0,3209.34
LI-00009340,ORD-0003221,P-00804,1,9663.26,0.0,9663.26,6129.96,3533.3
LI-00009341,ORD-0003221,P-00801,3,3647.4,0.0,10942.2,6907.82,4034.38
LI-00009342,ORD-0003221,P-00808,1,5467.98,0.0,5467.98,3766.66,1701.32
LI-00009343,ORD-0003221,P-00823,1,5733.91,0.0,5733.91,3887.88,1846.03
LI-00009344,ORD-0003221,P-00803,1,3359.85,5.0,3359.85,2235.5,1124.35
LI-00009345,ORD-0003222,P-00007,2,4384.99,10.0,8769.98,7672.16,1097.82
LI-00009346,ORD-0003222,P-00030,1,9388.08,0.0,9388.08,7605.23,1782.85
LI-00009347,ORD-0003222,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00009348,ORD-0003223,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00009349,ORD-0003223,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00009350,ORD-0003223,P-00983,2,2098.26,0.0,4196.52,3540.78,655.74
LI-00009351,ORD-0003224,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009352,ORD-0003224,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00009353,ORD-0003224,P-00431,1,2005.53,5.0,2005.53,1506.24,499.29
LI-00009354,ORD-0003224,P-00439,1,4338.22,0.0,4338.22,2899.44,1438.78
LI-00009355,ORD-0003224,P-00422,2,2034.39,8.0,4068.78,3163.06,905.72
LI-00009356,ORD-0003224,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009357,ORD-0003225,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00009358,ORD-0003225,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00009359,ORD-0003225,P-00804,1,9663.26,0.0,9663.26,6129.96,3533.3
LI-00009360,ORD-0003225,P-00128,2,4357.6,10.0,8715.2,7720.57,994.63
LI-00009361,ORD-0003225,P-00006,2,4539.66,5.0,9079.32,7744.42,1334.9
LI-00009362,ORD-0003225,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00009363,ORD-0003226,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00009364,ORD-0003226,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00009365,ORD-0003226,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00009366,ORD-0003227,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00009367,ORD-0003227,P-00921,1,1268.93,5.0,1268.93,1132.08,136.85
LI-00009368,ORD-0003227,P-00676,1,4647.56,10.0,4647.56,3377.91,1269.65
LI-00009369,ORD-0003227,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009370,ORD-0003227,P-00697,1,13794.82,0.0,13794.82,8977.79,4817.03
LI-00009371,ORD-0003228,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00009372,ORD-0003228,P-00006,1,4539.66,5.0,4539.66,3872.21,667.45
LI-00009373,ORD-0003229,P-00003,1,1189.16,10.0,1189.16,1071.74,117.42
LI-00009374,ORD-0003229,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00009375,ORD-0003230,P-00946,1,1032.34,8.0,1032.34,927.74,104.6
LI-00009376,ORD-0003230,P-00941,1,1554.3,0.0,1554.3,1313.64,240.66
LI-00009377,ORD-0003230,P-00925,1,4214.68,0.0,4214.68,3519.06,695.62
LI-00009378,ORD-0003230,P-00928,1,711.64,0.0,711.64,559.1,152.54
LI-00009379,ORD-0003230,P-00943,1,1220.19,0.0,1220.19,1002.85,217.34
LI-00009380,ORD-0003230,P-00443,1,3344.46,5.0,3344.46,2377.55,966.91
LI-00009381,ORD-0003231,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00009382,ORD-0003231,P-00928,1,711.64,0.0,711.64,559.1,152.54
LI-00009383,ORD-0003232,P-00808,2,4921.18,10.0,9842.36,7533.32,2309.04
LI-00009384,ORD-0003232,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00009385,ORD-0003232,P-00812,3,1610.68,5.0,4832.04,3202.4,1629.64
LI-00009386,ORD-0003232,P-00807,1,3632.27,0.0,3632.27,2406.38,1225.89
LI-00009387,ORD-0003232,P-00802,1,4406.75,5.0,4406.75,2995.56,1411.19
LI-00009388,ORD-0003233,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00009389,ORD-0003233,P-00252,1,4774.49,0.0,4774.49,3775.2,999.29
LI-00009390,ORD-0003233,P-00921,1,1228.86,8.0,1228.86,1132.08,96.78
LI-00009391,ORD-0003234,P-00934,1,1525.1,0.0,1525.1,1234.79,290.31
LI-00009392,ORD-0003235,P-00819,1,5267.46,5.0,5267.46,3756.51,1510.95
LI-00009393,ORD-0003235,P-00805,1,4764.83,10.0,4764.83,3489.51,1275.32
LI-00009394,ORD-0003235,P-00811,1,4303.86,0.0,4303.86,2953.55,1350.31
LI-00009395,ORD-0003236,P-00675,1,4171.43,0.0,4171.43,2688.87,1482.56
LI-00009396,ORD-0003236,P-00653,1,7757.15,8.0,7757.15,5343.74,2413.41
LI-00009397,ORD-0003236,P-00713,1,4240.67,0.0,4240.67,2844.08,1396.59
LI-00009398,ORD-0003237,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00009399,ORD-0003237,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00009400,ORD-0003238,P-00930,1,1809.01,0.0,1809.01,1514.78,294.23
LI-00009401,ORD-0003238,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00009402,ORD-0003239,P-00003,1,1189.16,10.0,1189.16,1071.74,117.42
LI-00009403,ORD-0003240,P-00005,2,3996.28,0.0,7992.56,6443.6,1548.96
LI-00009404,ORD-0003240,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00009405,ORD-0003241,P-00137,1,4898.38,0.0,4898.38,3941.45,956.93
LI-00009406,ORD-0003241,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009407,ORD-0003242,P-00002,2,2843.86,8.0,5687.72,4990.76,696.96
LI-00009408,ORD-0003242,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00009409,ORD-0003242,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009410,ORD-0003242,P-00024,3,8793.56,0.0,26380.68,20923.19,5457.49
LI-00009411,ORD-0003243,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00009412,ORD-0003243,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00009413,ORD-0003243,P-00107,2,4199.2,0.0,8398.4,6597.04,1801.36
LI-00009414,ORD-0003243,P-00655,1,2363.34,5.0,2363.34,1579.39,783.95
LI-00009415,ORD-0003244,P-00657,1,12340.41,5.0,12340.41,8816.34,3524.07
LI-00009416,ORD-0003244,P-00732,1,7431.68,10.0,7431.68,5174.82,2256.86
LI-00009417,ORD-0003244,P-00663,3,9116.45,0.0,27349.35,18133.04,9216.31
LI-00009418,ORD-0003245,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009419,ORD-0003245,P-00760,1,10044.37,5.0,10044.37,6983.47,3060.9
LI-00009420,ORD-0003245,P-00181,3,3219.66,0.0,9658.98,7588.67,2070.31
LI-00009421,ORD-0003246,P-00492,1,814.87,8.0,814.87,611.43,203.44
LI-00009422,ORD-0003246,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00009423,ORD-0003246,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00009424,ORD-0003247,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00009425,ORD-0003247,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00009426,ORD-0003248,P-00355,1,4878.87,5.0,4878.87,4137.79,741.08
LI-00009427,ORD-0003248,P-00092,1,10200.82,0.0,10200.82,8130.86,2069.96
LI-00009428,ORD-0003248,P-00428,1,1310.08,0.0,1310.08,889.29,420.79
LI-00009429,ORD-0003249,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009430,ORD-0003249,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00009431,ORD-0003249,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00009432,ORD-0003249,P-00434,1,996.8,0.0,996.8,672.13,324.67
LI-00009433,ORD-0003249,P-00664,1,3318.1,0.0,3318.1,2244.4,1073.7
LI-00009434,ORD-0003250,P-00659,1,7842.15,0.0,7842.15,5011.59,2830.56
LI-00009435,ORD-0003250,P-00923,2,1445.18,0.0,2890.36,2289.08,601.28
LI-00009436,ORD-0003250,P-00660,1,11988.48,0.0,11988.48,7213.09,4775.39
LI-00009437,ORD-0003250,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00009438,ORD-0003250,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00009439,ORD-0003251,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009440,ORD-0003252,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00009441,ORD-0003252,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00009442,ORD-0003252,P-00031,1,6222.35,0.0,6222.35,4984.36,1237.99
LI-00009443,ORD-0003252,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009444,ORD-0003252,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009445,ORD-0003252,P-00276,1,6617.86,0.0,6617.86,5386.64,1231.22
LI-00009446,ORD-0003253,P-00670,1,4647.84,8.0,4647.84,3288.73,1359.11
LI-00009447,ORD-0003253,P-00745,1,10031.37,0.0,10031.37,6803.52,3227.85
LI-00009448,ORD-0003254,P-00478,1,2022.93,8.0,2022.93,1468.86,554.07
LI-00009449,ORD-0003255,P-00043,1,9103.81,0.0,9103.81,7191.2,1912.61
LI-00009450,ORD-0003255,P-00441,1,1585.27,0.0,1585.27,1045.39,539.88
LI-00009451,ORD-0003255,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00009452,ORD-0003256,P-00960,1,1422.4,0.0,1422.4,1129.94,292.46
LI-00009453,ORD-0003257,P-00037,1,3651.49,0.0,3651.49,2892.5,758.99
LI-00009454,ORD-0003257,P-00042,3,4293.36,0.0,12880.08,10212.75,2667.33
LI-00009455,ORD-0003258,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00009456,ORD-0003259,P-00012,1,4496.46,0.0,4496.46,3533.12,963.34
LI-00009457,ORD-0003259,P-00021,1,8456.6,0.0,8456.6,6683.9,1772.7
LI-00009458,ORD-0003260,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00009459,ORD-0003260,P-00651,1,3673.19,5.0,3673.19,2615.18,1058.01
LI-00009460,ORD-0003260,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00009461,ORD-0003260,P-00687,1,6387.3,8.0,6387.3,4335.9,2051.4
LI-00009462,ORD-0003260,P-00748,1,6114.83,0.0,6114.83,3870.61,2244.22
LI-00009463,ORD-0003261,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009464,ORD-0003261,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00009465,ORD-0003262,P-00006,3,4778.59,0.0,14335.77,11616.64,2719.13
LI-00009466,ORD-0003263,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00009467,ORD-0003263,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00009468,ORD-0003263,P-00063,1,7962.65,0.0,7962.65,6221.1,1741.55
LI-00009469,ORD-0003264,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00009470,ORD-0003264,P-00004,2,5923.84,0.0,11847.68,9382.02,2465.66
LI-00009471,ORD-0003265,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00009472,ORD-0003265,P-00431,1,2111.08,0.0,2111.08,1506.24,604.84
LI-00009473,ORD-0003265,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00009474,ORD-0003265,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00009475,ORD-0003266,P-00802,2,4638.68,0.0,9277.36,5991.12,3286.24
LI-00009476,ORD-0003266,P-00804,1,9180.1,5.0,9180.1,6129.96,3050.14
LI-00009477,ORD-0003266,P-00876,1,6295.5,0.0,6295.5,4149.54,2145.96
LI-00009478,ORD-0003266,P-00802,1,4267.59,8.0,4267.59,2995.56,1272.03
LI-00009479,ORD-0003267,P-00435,1,1385.74,8.0,1385.74,1058.39,327.35
LI-00009480,ORD-0003267,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00009481,ORD-0003267,P-00087,1,5425.44,0.0,5425.44,4409.59,1015.85
LI-00009482,ORD-0003267,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00009483,ORD-0003267,P-00433,1,2437.18,0.0,2437.18,1640.27,796.91
LI-00009484,ORD-0003268,P-00001,2,4350.28,8.0,8700.56,7672.16,1028.4
LI-00009485,ORD-0003268,P-00024,1,8353.88,5.0,8353.88,6974.4,1379.48
LI-00009486,ORD-0003268,P-00479,1,1577.08,0.0,1577.08,1093.99,483.09
LI-00009487,ORD-0003269,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00009488,ORD-0003269,P-00805,1,5294.25,0.0,5294.25,3489.51,1804.74
LI-00009489,ORD-0003269,P-00425,1,5376.2,5.0,5376.2,3843.38,1532.82
LI-00009490,ORD-0003269,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00009491,ORD-0003269,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00009492,ORD-0003270,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00009493,ORD-0003270,P-00665,1,9198.68,0.0,9198.68,6010.88,3187.8
LI-00009494,ORD-0003270,P-00655,1,2487.73,0.0,2487.73,1579.39,908.34
LI-00009495,ORD-0003270,P-00653,1,8431.68,0.0,8431.68,5343.74,3087.94
LI-00009496,ORD-0003270,P-00653,1,7588.51,10.0,7588.51,5343.74,2244.77
LI-00009497,ORD-0003270,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00009498,ORD-0003271,P-00274,2,4427.04,0.0,8854.08,7112.17,1741.91
LI-00009499,ORD-0003271,P-00030,1,9388.08,0.0,9388.08,7605.23,1782.85
LI-00009500,ORD-0003271,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00009501,ORD-0003271,P-00003,2,1215.59,8.0,2431.18,2143.48,287.7
LI-00009502,ORD-0003271,P-00023,1,6630.5,0.0,6630.5,5250.82,1379.68
LI-00009503,ORD-0003272,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00009504,ORD-0003272,P-00020,1,6494.99,10.0,6494.99,5803.69,691.3
LI-00009505,ORD-0003272,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009506,ORD-0003272,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009507,ORD-0003273,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009508,ORD-0003273,P-00157,2,8733.39,0.0,17466.78,14131.78,3335.0
LI-00009509,ORD-0003273,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00009510,ORD-0003274,P-00651,2,3673.19,5.0,7346.38,5230.35,2116.03
LI-00009511,ORD-0003274,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00009512,ORD-0003275,P-00432,1,1957.64,0.0,1957.64,1349.95,607.69
LI-00009513,ORD-0003275,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00009514,ORD-0003276,P-00936,1,2641.34,0.0,2641.34,2151.84,489.5
LI-00009515,ORD-0003276,P-00941,1,1554.3,0.0,1554.3,1313.64,240.66
LI-00009516,ORD-0003276,P-00931,2,2210.76,0.0,4421.52,3606.99,814.53
LI-00009517,ORD-0003276,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00009518,ORD-0003277,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00009519,ORD-0003277,P-00025,1,3188.87,0.0,3188.87,2548.25,640.62
LI-00009520,ORD-0003277,P-00407,1,1570.85,0.0,1570.85,1229.45,341.4
LI-00009521,ORD-0003277,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00009522,ORD-0003277,P-00042,1,4293.36,0.0,4293.36,3404.25,889.11
LI-00009523,ORD-0003277,P-00015,1,9755.29,0.0,9755.29,7718.08,2037.21
LI-00009524,ORD-0003278,P-00707,1,2540.59,0.0,2540.59,1593.46,947.13
LI-00009525,ORD-0003278,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00009526,ORD-0003279,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00009527,ORD-0003279,P-00802,2,4638.68,0.0,9277.36,5991.12,3286.24
LI-00009528,ORD-0003279,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00009529,ORD-0003280,P-00765,1,8364.93,0.0,8364.93,5647.41,2717.52
LI-00009530,ORD-0003281,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00009531,ORD-0003282,P-00869,2,4922.33,5.0,9844.66,7220.04,2624.62
LI-00009532,ORD-0003282,P-00804,1,9663.26,0.0,9663.26,6129.96,3533.3
LI-00009533,ORD-0003283,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00009534,ORD-0003283,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00009535,ORD-0003283,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00009536,ORD-0003283,P-00017,1,4366.16,0.0,4366.16,3546.12,820.04
LI-00009537,ORD-0003284,P-00430,3,1879.5,0.0,5638.5,3972.96,1665.54
LI-00009538,ORD-0003284,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00009539,ORD-0003284,P-00459,1,669.1,0.0,669.1,448.03,221.07
LI-00009540,ORD-0003284,P-00422,2,2211.29,0.0,4422.58,3163.06,1259.52
LI-00009541,ORD-0003284,P-00651,1,3673.19,5.0,3673.19,2615.18,1058.01
LI-00009542,ORD-0003284,P-00509,1,1275.19,0.0,1275.19,906.38,368.81
LI-00009543,ORD-0003285,P-00805,1,4764.83,10.0,4764.83,3489.51,1275.32
LI-00009544,ORD-0003285,P-00803,1,3536.68,0.0,3536.68,2235.5,1301.18
LI-00009545,ORD-0003286,P-00431,2,2111.08,0.0,4222.16,3012.47,1209.69
LI-00009546,ORD-0003286,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009547,ORD-0003286,P-00555,2,6961.11,8.0,13922.22,10099.36,3822.86
LI-00009548,ORD-0003287,P-00105,2,18045.82,0.0,36091.64,29498.16,6593.48
LI-00009549,ORD-0003288,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00009550,ORD-0003288,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00009551,ORD-0003288,P-00422,3,2211.29,0.0,6633.87,4744.59,1889.28
LI-00009552,ORD-0003289,P-00107,1,4199.2,0.0,4199.2,3298.52,900.68
LI-00009553,ORD-0003289,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009554,ORD-0003289,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009555,ORD-0003289,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00009556,ORD-0003290,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009557,ORD-0003290,P-00536,1,1293.53,0.0,1293.53,918.12,375.41
LI-00009558,ORD-0003291,P-00707,1,2540.59,0.0,2540.59,1593.46,947.13
LI-00009559,ORD-0003292,P-00545,1,1727.49,0.0,1727.49,1139.73,587.76
LI-00009560,ORD-0003292,P-00423,1,4537.13,8.0,4537.13,3327.0,1210.13
LI-00009561,ORD-0003292,P-00019,1,4684.07,0.0,4684.07,3659.86,1024.21
LI-00009562,ORD-0003292,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00009563,ORD-0003292,P-00006,2,4778.59,0.0,9557.18,7744.42,1812.76
LI-00009564,ORD-0003293,P-00432,1,1801.03,8.0,1801.03,1349.95,451.08
LI-00009565,ORD-0003293,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00009566,ORD-0003294,P-00012,1,4046.81,10.0,4046.81,3533.12,513.69
LI-00009567,ORD-0003294,P-00020,1,6494.99,10.0,6494.99,5803.69,691.3
LI-00009568,ORD-0003294,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00009569,ORD-0003294,P-00017,1,4016.87,8.0,4016.87,3546.12,470.75
LI-00009570,ORD-0003295,P-00449,2,1430.42,5.0,2860.84,2134.22,726.62
LI-00009571,ORD-0003296,P-00008,2,5555.02,0.0,11110.04,9012.5,2097.54
LI-00009572,ORD-0003296,P-00191,1,2909.23,0.0,2909.23,2308.84,600.39
LI-00009573,ORD-0003296,P-00007,1,4628.61,5.0,4628.61,3836.08,792.53
LI-00009574,ORD-0003297,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00009575,ORD-0003297,P-00729,1,7427.51,10.0,7427.51,5503.23,1924.28
LI-00009576,ORD-0003298,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00009577,ORD-0003299,P-00668,1,5435.94,0.0,5435.94,3482.21,1953.73
LI-00009578,ORD-0003299,P-00446,1,4294.07,0.0,4294.07,3085.1,1208.97
LI-00009579,ORD-0003300,P-00393,1,1985.95,0.0,1985.95,1561.24,424.71
LI-00009580,ORD-0003300,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00009581,ORD-0003300,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00009582,ORD-0003300,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00009583,ORD-0003300,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009584,ORD-0003300,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009585,ORD-0003301,P-00651,3,3866.52,0.0,11599.56,7845.53,3754.03
LI-00009586,ORD-0003301,P-00662,1,5245.66,0.0,5245.66,3431.13,1814.53
LI-00009587,ORD-0003301,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009588,ORD-0003301,P-00836,1,6426.69,0.0,6426.69,4400.87,2025.82
LI-00009589,ORD-0003301,P-00651,1,3557.19,8.0,3557.19,2615.18,942.01
LI-00009590,ORD-0003302,P-00442,1,3654.87,0.0,3654.87,2461.03,1193.84
LI-00009591,ORD-0003303,P-00067,1,5313.48,0.0,5313.48,4283.21,1030.27
LI-00009592,ORD-0003303,P-00012,1,4496.46,0.0,4496.46,3533.12,963.34
LI-00009593,ORD-0003303,P-00182,1,2210.23,0.0,2210.23,1772.35,437.88
LI-00009594,ORD-0003304,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00009595,ORD-0003305,P-00943,1,1220.19,0.0,1220.19,1002.85,217.34
LI-00009596,ORD-0003305,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00009597,ORD-0003305,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00009598,ORD-0003305,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00009599,ORD-0003306,P-00813,2,3631.2,0.0,7262.4,4808.14,2454.26
LI-00009600,ORD-0003306,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00009601,ORD-0003306,P-00805,1,5294.25,0.0,5294.25,3489.51,1804.74
LI-00009602,ORD-0003306,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00009603,ORD-0003306,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00009604,ORD-0003307,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00009605,ORD-0003307,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00009606,ORD-0003307,P-00023,2,6630.5,0.0,13261.0,10501.64,2759.36
LI-00009607,ORD-0003307,P-00028,1,3908.35,0.0,3908.35,3137.96,770.39
LI-00009608,ORD-0003307,P-00016,1,3451.95,0.0,3451.95,2796.91,655.04
LI-00009609,ORD-0003308,P-00812,2,1610.68,5.0,3221.36,2134.93,1086.43
LI-00009610,ORD-0003308,P-00001,2,4492.14,5.0,8984.28,7672.16,1312.12
LI-00009611,ORD-0003309,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00009612,ORD-0003309,P-00436,1,1382.17,0.0,1382.17,924.35,457.82
LI-00009613,ORD-0003309,P-00842,2,1463.52,0.0,2927.04,1893.56,1033.48
LI-00009614,ORD-0003310,P-00660,1,11988.48,0.0,11988.48,7213.09,4775.39
LI-00009615,ORD-0003310,P-00653,2,8431.68,0.0,16863.36,10687.48,6175.88
LI-00009616,ORD-0003310,P-00652,3,6253.99,5.0,18761.97,12369.04,6392.93
LI-00009617,ORD-0003310,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00009618,ORD-0003310,P-00019,1,4449.87,5.0,4449.87,3659.86,790.01
LI-00009619,ORD-0003310,P-00651,1,3673.19,5.0,3673.19,2615.18,1058.01
LI-00009620,ORD-0003311,P-00040,1,3707.92,0.0,3707.92,2928.63,779.29
LI-00009621,ORD-0003311,P-00652,2,6056.5,8.0,12113.0,8246.03,3866.97
LI-00009622,ORD-0003312,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00009623,ORD-0003312,P-00820,3,16563.26,0.0,49689.78,31869.65,17820.13
LI-00009624,ORD-0003312,P-00813,1,3631.2,0.0,3631.2,2404.07,1227.13
LI-00009625,ORD-0003312,P-00802,1,4406.75,5.0,4406.75,2995.56,1411.19
LI-00009626,ORD-0003312,P-00803,1,3253.75,8.0,3253.75,2235.5,1018.25
LI-00009627,ORD-0003313,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00009628,ORD-0003313,P-00040,2,3707.92,0.0,7415.84,5857.27,1558.57
LI-00009629,ORD-0003314,P-00003,1,1189.16,10.0,1189.16,1071.74,117.42
LI-00009630,ORD-0003314,P-00016,2,3451.95,0.0,6903.9,5593.83,1310.07
LI-00009631,ORD-0003315,P-00261,1,12640.31,0.0,12640.31,10059.85,2580.46
LI-00009632,ORD-0003316,P-00051,1,8848.81,10.0,8848.81,7677.67,1171.14
LI-00009633,ORD-0003317,P-00805,1,5294.25,0.0,5294.25,3489.51,1804.74
